192,0.041213,0.046127
193,0.041278,0.046214
194,0.041407,0.046302
195,0.041537,0.046390
196,0.041569,0.046478
197,0.041666,0.046565
198,0.041860,0.046652
199,0.041892,0.046739
200,0.041957,0.046825
201,0.042054,0.046911
202,0.042119,0.046997
203,0.042184,0.047083
204,0.042313,0.047168
205,0.042313,0.047253
206,0.042378,0.047337
207,0.042442,0.047422
208,0.042475,0.047506
209,0.042701,0.047590
210,0.042798,0.047673
211,0.042895,0.047756
212,0.042928,0.047839
213,0.042992,0.047923
214,0.043089,0.048005
215,0.043186,0.048087
216,0.043219,0.048169
217,0.043251,0.048251
218,0.043316,0.048332
219,0.043381,0.048413
220,0.043413,0.048495
221,0.043510,0.048576
222,0.043542,0.048657
223,0.043542,0.048738
224,0.043607,0.048818
225,0.043704,0.048899
226,0.043801,0.048979
227,0.043963,0.049060
228,0.043963,0.049140
229,0.044060,0.049220
230,0.044190,0.049299
231,0.044254,0.049379
232,0.044287,0.049458
233,0.044449,0.049537
234,0.044481,0.049616
235,0.044578,0.049694
236,0.044611,0.049772
237,0.044643,0.049849
238,0.044708,0.049927
239,0.044740,0.050004
240,0.044772,0.050080
241,0.044902,0.050155
242,0.044967,0.050230
243,0.045129,0.050305
244,0.045193,0.050379
245,0.045226,0.050454
246,0.045323,0.050528
247,0.045388,0.050602
248,0.045550,0.050675
249,0.045614,0.050748
250,0.045776,0.050822
251,0.045841,0.050895
252,0.045841,0.050968
253,0.045873,0.051041
254,0.045938,0.051113
255,0.045971,0.051185
256,0.046003,0.051257
257,0.046003,0.051328
258,0.046035,0.051400
259,0.046165,0.051471
260,0.046197,0.051542
261,0.046262,0.051613
262,0.046392,0.051683
263,0.046489,0.051754
264,0.046554,0.051825
265,0.046683,0.051895
266,0.046716,0.051965
267,0.046748,0.052035
268,0.046813,0.052105
269,0.046910,0.052175
270,0.047007,0.052244
271,0.047072,0.052314
272,0.047234,0.052383
273,0.047266,0.052452
274,0.047299,0.052521
275,0.047331,0.052591
276,0.047493,0.052660
277,0.047558,0.052729
278,0.047623,0.052797
279,0.047655,0.052866
280,0.047785,0.052935
281,0.047850,0.053003
282,0.047882,0.053072
283,0.047915,0.053140
284,0.047979,0.053209
285,0.048044,0.053277
286,0.048142,0.053344
287,0.048336,0.053412
288,0.048433,0.053479
289,0.048466,0.053545
290,0.048531,0.053612
291,0.048563,0.053679
292,0.048595,0.053745
293,0.048660,0.053811
294,0.048693,0.053877
295,0.048725,0.053943
296,0.048920,0.054009
297,0.048952,0.054074
298,0.049017,0.054140
299,0.049049,0.054205
300,0.049082,0.054270
301,0.049114,0.054335
302,0.049147,0.054400
303,0.049211,0.054465
304,0.049244,0.054530
305,0.049276,0.054594
306,0.049341,0.054659
307,0.049406,0.054723
308,0.049503,0.054787
309,0.049536,0.054851
310,0.049568,0.054915
311,0.049568,0.054978
312,0.049601,0.055042
313,0.049633,0.055105
314,0.049795,0.055168
315,0.049860,0.055231
316,0.049925,0.055294
317,0.049957,0.055357
318,0.049957,0.055420
319,0.050022,0.055483
320,0.050152,0.055545
321,0.050249,0.055608
322,0.050346,0.055670
323,0.050379,0.055733
324,0.050411,0.055795
325,0.050509,0.055857
326,0.050509,0.055919
327,0.050671,0.055981
328,0.050703,0.056043
329,0.050768,0.056104
330,0.050833,0.056166
331,0.050833,0.056227
332,0.050866,0.056288
333,0.050963,0.056349
334,0.050963,0.056410
335,0.050963,0.056471
336,0.050995,0.056532
337,0.051028,0.056593
338,0.051028,0.056653
339,0.051093,0.056713
340,0.051287,0.056774
341,0.051385,0.056834
342,0.051514,0.056894
343,0.051579,0.056953
344,0.051579,0.057013
345,0.051709,0.057073
346,0.051742,0.057132
347,0.051774,0.057191
348,0.051839,0.057250
349,0.051936,0.057309
350,0.051969,0.057368
351,0.052034,0.057427
352,0.052066,0.057486
353,0.052066,0.057544
354,0.052099,0.057602
355,0.052196,0.057660
356,0.052261,0.057718
357,0.052391,0.057776
358,0.052521,0.057833
359,0.052553,0.057891
360,0.052618,0.057948
361,0.052683,0.058006
362,0.052683,0.058063
363,0.052748,0.058120
364,0.052813,0.058177
365,0.052878,0.058233
366,0.052910,0.058290
367,0.052943,0.058346
368,0.052943,0.058403
369,0.052943,0.058459
370,0.053007,0.058515
371,0.053040,0.058571
372,0.053040,0.058627
373,0.053137,0.058683
374,0.053137,0.058739
375,0.053137,0.058795
376,0.053170,0.058851
377,0.053170,0.058907
378,0.053235,0.058963
379,0.053235,0.059018
380,0.053332,0.059073
381,0.053365,0.059129
382,0.053397,0.059184
383,0.053429,0.059239
384,0.053494,0.059293
385,0.053527,0.059348
386,0.053624,0.059403
387,0.053689,0.059458
388,0.053689,0.059512
389,0.053787,0.059567
390,0.053884,0.059621
391,0.053949,0.059676
392,0.053981,0.059730
393,0.053981,0.059784
394,0.054014,0.059838
395,0.054046,0.059892
396,0.054079,0.059947
397,0.054079,0.060000
398,0.054079,0.060054
399,0.054241,0.060108
400,0.054274,0.060162
401,0.054306,0.060216
402,0.054306,0.060269
403,0.054306,0.060323
404,0.054371,0.060377
405,0.054469,0.060430
406,0.054534,0.060484
407,0.054566,0.060537
408,0.054631,0.060591
409,0.054728,0.060644
410,0.054761,0.060697
411,0.054761,0.060751
412,0.054793,0.060804
413,0.054826,0.060857
414,0.054858,0.060910
415,0.054923,0.060963
416,0.054956,0.061016
417,0.054956,0.061069
418,0.054988,0.061122
419,0.055021,0.061174
420,0.055053,0.061227
421,0.055086,0.061279
422,0.055118,0.061332
423,0.055216,0.061384
424,0.055281,0.061436
425,0.055346,0.061489
426,0.055476,0.061541
427,0.055508,0.061593
428,0.055540,0.061645
429,0.055703,0.061697
430,0.055735,0.061749
431,0.055768,0.061800
432,0.055833,0.061852
433,0.055930,0.061904
434,0.055963,0.061956
435,0.056028,0.062007
436,0.056060,0.062059
437,0.056093,0.062111
438,0.056158,0.062162
439,0.056158,0.062214
440,0.056255,0.062265
441,0.056353,0.062317
442,0.056418,0.062368
443,0.056418,0.062419
444,0.056450,0.062471
445,0.056515,0.062522
446,0.056548,0.062573
447,0.056613,0.062624
448,0.056613,0.062675
449,0.056678,0.062726
450,0.056710,0.062777
451,0.056743,0.062828
452,0.056873,0.062879
453,0.056938,0.062930
454,0.057035,0.062980
455,0.057133,0.063031
456,0.057198,0.063081
457,0.057263,0.063132
458,0.057295,0.063182
459,0.057295,0.063233
460,0.057360,0.063283
461,0.057425,0.063333
462,0.057523,0.063383
463,0.057523,0.063434
464,0.057620,0.063484
465,0.057620,0.063534
466,0.057653,0.063584
467,0.057685,0.063633
468,0.057718,0.063683
469,0.057718,0.063733
470,0.057750,0.063783
471,0.057815,0.063832
472,0.057848,0.063882
473,0.057880,0.063931
474,0.057880,0.063981
475,0.057945,0.064030
476,0.057978,0.064079
477,0.058010,0.064129
478,0.058010,0.064178
479,0.058010,0.064227
480,0.058075,0.064276
481,0.058108,0.064325
482,0.058108,0.064374
483,0.058140,0.064422
484,0.058238,0.064471
485,0.058270,0.064520
486,0.058303,0.064569
487,0.058400,0.064617
488,0.058465,0.064666
489,0.058465,0.064714
490,0.058498,0.064763
491,0.058498,0.064811
492,0.058498,0.064859
493,0.058530,0.064908
494,0.058563,0.064956
495,0.058563,0.065004
496,0.058628,0.065052
497,0.058628,0.065100
498,0.058726,0.065148
499,0.058758,0.065196
500,0.058921,0.065244
501,0.058953,0.065292
502,0.058986,0.065340
503,0.059051,0.065387
504,0.059083,0.065434
505,0.059083,0.065482
506,0.059083,0.065529
507,0.059116,0.065576
508,0.059148,0.065623
509,0.059148,0.065670
510,0.059213,0.065717
511,0.059246,0.065764
512,0.059246,0.065810
513,0.059246,0.065857
514,0.059278,0.065903
515,0.059278,0.065950
516,0.059278,0.065997
517,0.059311,0.066043
518,0.059343,0.066090
519,0.059441,0.066136
520,0.059506,0.066183
521,0.059538,0.066229
522,0.059603,0.066275
523,0.059636,0.066321
524,0.059701,0.066367
525,0.059734,0.066413
526,0.059831,0.066459
527,0.059831,0.066505
528,0.059929,0.066550
529,0.059994,0.066596
530,0.060026,0.066641
531,0.060091,0.066686
532,0.060124,0.066731
533,0.060124,0.066776
534,0.060124,0.066821
535,0.060189,0.066866
536,0.060254,0.066911
537,0.060352,0.066955
538,0.060384,0.067000
539,0.060384,0.067045
540,0.060384,0.067089
541,0.060449,0.067134
542,0.060514,0.067178
543,0.060644,0.067222
544,0.060677,0.067267
545,0.060742,0.067311
546,0.060774,0.067355
547,0.060774,0.067399
548,0.060872,0.067443
549,0.060872,0.067488
550,0.060905,0.067532
551,0.060937,0.067576
552,0.061067,0.067620
553,0.061132,0.067663
554,0.061165,0.067707
555,0.061197,0.067751
556,0.061262,0.067794
557,0.061327,0.067838
558,0.061360,0.067882
559,0.061360,0.067925
560,0.061360,0.067969
561,0.061393,0.068012
562,0.061425,0.068055
563,0.061425,0.068099
564,0.061523,0.068142
565,0.061555,0.068185
566,0.061620,0.068229
567,0.061653,0.068272
568,0.061653,0.068315
569,0.061718,0.068358
570,0.061718,0.068401
571,0.061783,0.068443
572,0.061783,0.068486
573,0.061848,0.068529
574,0.061881,0.068572
575,0.061946,0.068614
576,0.061946,0.068657
577,0.061978,0.068699
578,0.062011,0.068742
579,0.062076,0.068784
580,0.062108,0.068826
581,0.062141,0.068868
582,0.062173,0.068911
583,0.062271,0.068953
584,0.062271,0.068995
585,0.062271,0.069037
586,0.062271,0.069078
587,0.062336,0.069120
588,0.062369,0.069162
589,0.062401,0.069204
590,0.062434,0.069246
591,0.062499,0.069287
592,0.062531,0.069329
593,0.062564,0.069371
594,0.062564,0.069412
595,0.062564,0.069454
596,0.062596,0.069495
597,0.062629,0.069537
598,0.062694,0.069578
599,0.062759,0.069619
600,0.062824,0.069661
601,0.062889,0.069702
602,0.062954,0.069743
603,0.063117,0.069785
604,0.063150,0.069826
605,0.063247,0.069867
606,0.063280,0.069908
607,0.063313,0.069949
608,0.063313,0.069990
609,0.063345,0.070031
610,0.063443,0.070072
611,0.063443,0.070113
612,0.063475,0.070154
613,0.063475,0.070195
614,0.063475,0.070236
615,0.063508,0.070277
616,0.063540,0.070318
617,0.063540,0.070359
618,0.063605,0.070399
619,0.063605,0.070440
620,0.063671,0.070481
621,0.063736,0.070521
622,0.063801,0.070562
623,0.063801,0.070602
624,0.063833,0.070642
625,0.063833,0.070682
626,0.063866,0.070722
627,0.063898,0.070763
628,0.063931,0.070803
629,0.063996,0.070843
630,0.064094,0.070883
631,0.064126,0.070922
632,0.064126,0.070962
633,0.064159,0.071002
634,0.064191,0.071042
635,0.064191,0.071081
636,0.064191,0.071121
637,0.064257,0.071161
638,0.064354,0.071200
639,0.064387,0.071240
640,0.064452,0.071279
641,0.064484,0.071318
642,0.064517,0.071358
643,0.064582,0.071397
644,0.064615,0.071436
645,0.064647,0.071475
646,0.064680,0.071515
647,0.064843,0.071554
648,0.064843,0.071593
649,0.064875,0.071632
650,0.064973,0.071671
651,0.065005,0.071710
652,0.065005,0.071749
653,0.065038,0.071788
654,0.065038,0.071827
655,0.065071,0.071866
656,0.065103,0.071905
657,0.065168,0.071943
658,0.065266,0.071982
659,0.065331,0.072021
660,0.065396,0.072060
661,0.065429,0.072099
662,0.065494,0.072138
663,0.065494,0.072176
664,0.065526,0.072215
665,0.065624,0.072253
666,0.065624,0.072292
667,0.065657,0.072331
668,0.065689,0.072369
669,0.065722,0.072407
670,0.065820,0.072446
671,0.065885,0.072484
672,0.065917,0.072523
673,0.066015,0.072561
674,0.066047,0.072599
675,0.066113,0.072637
676,0.066178,0.072676
677,0.066210,0.072714
678,0.066275,0.072752
679,0.066341,0.072790
680,0.066406,0.072827
681,0.066438,0.072865
682,0.066471,0.072903
683,0.066503,0.072941
684,0.066569,0.072979
685,0.066634,0.073016
686,0.066699,0.073054
687,0.066731,0.073092
688,0.066764,0.073129
689,0.066829,0.073167
690,0.066829,0.073204
691,0.066829,0.073241
692,0.066862,0.073279
693,0.066862,0.073316
694,0.066894,0.073353
695,0.066960,0.073390
696,0.066960,0.073427
697,0.067025,0.073464
698,0.067025,0.073502
699,0.067188,0.073539
700,0.067220,0.073576
701,0.067285,0.073613
702,0.067318,0.073650
703,0.067448,0.073687
704,0.067448,0.073724
705,0.067448,0.073760
706,0.067481,0.073797
707,0.067513,0.073834
708,0.067546,0.073871
709,0.067546,0.073908
710,0.067644,0.073944
711,0.067676,0.073981
712,0.067709,0.074017
713,0.067774,0.074054
714,0.067774,0.074090
715,0.067774,0.074126
716,0.067774,0.074163
717,0.067807,0.074199
718,0.067807,0.074235
719,0.067872,0.074271
720,0.067937,0.074308
721,0.067937,0.074344
722,0.067937,0.074380
723,0.068067,0.074416
724,0.068132,0.074452
725,0.068165,0.074488
726,0.068165,0.074524
727,0.068198,0.074560
728,0.068230,0.074596
729,0.068230,0.074631
730,0.068230,0.074667
731,0.068230,0.074703
732,0.068360,0.074738
733,0.068426,0.074774
734,0.068458,0.074810
735,0.068491,0.074845
736,0.068523,0.074881
737,0.068523,0.074916
738,0.068556,0.074952
739,0.068556,0.074987
740,0.068556,0.075022
741,0.068589,0.075058
742,0.068654,0.075093
743,0.068719,0.075128
744,0.068784,0.075164
745,0.068882,0.075199
746,0.068882,0.075234
747,0.068914,0.075269
748,0.068947,0.075305
749,0.069045,0.075340
750,0.069110,0.075375
751,0.069143,0.075410
752,0.069175,0.075445
753,0.069208,0.075480
754,0.069240,0.075514
755,0.069240,0.075549
756,0.069240,0.075584
757,0.069306,0.075619
758,0.069338,0.075654
759,0.069338,0.075688
760,0.069371,0.075723
761,0.069403,0.075758
762,0.069468,0.075792
763,0.069534,0.075827
764,0.069599,0.075861
765,0.069599,0.075896
766,0.069599,0.075930
767,0.069599,0.075965
768,0.069762,0.075999
769,0.069860,0.076033
770,0.069957,0.076068
771,0.069990,0.076102
772,0.070120,0.076136
773,0.070153,0.076171
774,0.070153,0.076205
775,0.070186,0.076239
776,0.070186,0.076274
777,0.070186,0.076308
778,0.070186,0.076342
779,0.070218,0.076376
780,0.070218,0.076410
781,0.070218,0.076444
782,0.070218,0.076478
783,0.070251,0.076512
784,0.070251,0.076545
785,0.070349,0.076579
786,0.070349,0.076613
787,0.070446,0.076647
788,0.070446,0.076680
789,0.070446,0.076714
790,0.070479,0.076748
791,0.070577,0.076781
792,0.070609,0.076815
793,0.070609,0.076848
794,0.070642,0.076882
795,0.070675,0.076915
796,0.070675,0.076949
797,0.070675,0.076982
798,0.070740,0.077016
799,0.070772,0.077049
800,0.070805,0.077082
801,0.070805,0.077116
802,0.070870,0.077149
803,0.070935,0.077182
804,0.070968,0.077216
805,0.070968,0.077249
806,0.071033,0.077282
807,0.071033,0.077315
808,0.071131,0.077348
809,0.071164,0.077381
810,0.071164,0.077414
811,0.071164,0.077447
812,0.071229,0.077480
813,0.071229,0.077513
814,0.071261,0.077546
815,0.071261,0.077579
816,0.071261,0.077612
817,0.071261,0.077645
818,0.071261,0.077678
819,0.071294,0.077711
820,0.071359,0.077743
821,0.071424,0.077776
822,0.071490,0.077809
823,0.071522,0.077842
824,0.071555,0.077874
825,0.071620,0.077907
826,0.071685,0.077940
827,0.071685,0.077972
828,0.071718,0.078005
829,0.071718,0.078037
830,0.071750,0.078070
831,0.071783,0.078103
832,0.071848,0.078135
833,0.071881,0.078168
834,0.071913,0.078200
835,0.071913,0.078233
836,0.071946,0.078265
837,0.071979,0.078297
838,0.072044,0.078330
839,0.072077,0.078362
840,0.072109,0.078395
841,0.072109,0.078427
842,0.072142,0.078459
843,0.072174,0.078491
844,0.072240,0.078524
845,0.072240,0.078556
846,0.072272,0.078588
847,0.072305,0.078620
848,0.072305,0.078652
849,0.072305,0.078685
850,0.072305,0.078717
851,0.072337,0.078749
852,0.072337,0.078781
853,0.072370,0.078813
854,0.072370,0.078845
855,0.072435,0.078877
856,0.072435,0.078909
857,0.072468,0.078941
858,0.072533,0.078973
859,0.072598,0.079005
860,0.072631,0.079036
861,0.072663,0.079068
862,0.072663,0.079100
863,0.072729,0.079132
864,0.072794,0.079163
865,0.072794,0.079195
866,0.072827,0.079226
867,0.072827,0.079258
868,0.072827,0.079290
869,0.072827,0.079321
870,0.072892,0.079353
871,0.072924,0.079384
872,0.073022,0.079416
873,0.073120,0.079447
874,0.073185,0.079479
875,0.073185,0.079510
876,0.073251,0.079541
877,0.073251,0.079573
878,0.073283,0.079604
879,0.073283,0.079635
880,0.073316,0.079667
881,0.073348,0.079698
882,0.073414,0.079729
883,0.073446,0.079761
884,0.073446,0.079792
885,0.073479,0.079823
886,0.073511,0.079854
887,0.073544,0.079885
888,0.073577,0.079916
889,0.073609,0.079947
890,0.073642,0.079978
891,0.073675,0.080009
892,0.073675,0.080040
893,0.073707,0.080071
894,0.073707,0.080102
895,0.073740,0.080133
896,0.073740,0.080164
897,0.073740,0.080195
898,0.073740,0.080226
899,0.073805,0.080256
900,0.073805,0.080287
901,0.073838,0.080318
902,0.073838,0.080349
903,0.073870,0.080379
904,0.074033,0.080410
905,0.074066,0.080441
906,0.074066,0.080471
907,0.074066,0.080502
908,0.074131,0.080533
909,0.074131,0.080563
910,0.074229,0.080594
911,0.074229,0.080624
912,0.074327,0.080655
913,0.074490,0.080685
914,0.074490,0.080716
915,0.074490,0.080746
916,0.074523,0.080777
917,0.074523,0.080807
918,0.074588,0.080837
919,0.074653,0.080868
920,0.074784,0.080898
921,0.074947,0.080929
922,0.074947,0.080959
923,0.074947,0.080989
924,0.075012,0.081020
925,0.075045,0.081050
926,0.075110,0.081080
927,0.075143,0.081111
928,0.075143,0.081141
929,0.075208,0.081171
930,0.075306,0.081201
931,0.075338,0.081231
932,0.075338,0.081262
933,0.075338,0.081292
934,0.075371,0.081322
935,0.075436,0.081352
936,0.075469,0.081382
937,0.075501,0.081412
938,0.075501,0.081442
939,0.075501,0.081472
940,0.075534,0.081502
941,0.075534,0.081531
942,0.075534,0.081561
943,0.075567,0.081591
944,0.075599,0.081621
945,0.075697,0.081651
946,0.075763,0.081680
947,0.075828,0.081710
948,0.075860,0.081740
949,0.075860,0.081770
950,0.075926,0.081799
951,0.075958,0.081829
952,0.075991,0.081859
953,0.076089,0.081888
954,0.076089,0.081918
955,0.076121,0.081948
956,0.076121,0.081977
957,0.076121,0.082007
958,0.076121,0.082036
959,0.076121,0.082066
960,0.076154,0.082095
961,0.076154,0.082125
962,0.076252,0.082154
963,0.076317,0.082184
964,0.076317,0.082213
965,0.076317,0.082242
966,0.076317,0.082271
967,0.076383,0.082301
968,0.076415,0.082330
969,0.076415,0.082359
970,0.076448,0.082388
971,0.076448,0.082417
972,0.076513,0.082447
973,0.076546,0.082476
974,0.076546,0.082505
975,0.076578,0.082534
976,0.076611,0.082563
977,0.076709,0.082592
978,0.076742,0.082621
979,0.076742,0.082650
980,0.076774,0.082679
981,0.076839,0.082708
982,0.076905,0.082737
983,0.076905,0.082765
984,0.076970,0.082794
985,0.076970,0.082823
986,0.077003,0.082852
987,0.077035,0.082881
988,0.077101,0.082909
989,0.077133,0.082938
990,0.077198,0.082967
991,0.077231,0.082996
992,0.077264,0.083024
993,0.077329,0.083053
994,0.077362,0.083081
995,0.077460,0.083110
996,0.077525,0.083139
997,0.077525,0.083167
998,0.077558,0.083195
999,0.077590,0.083224
1000,0.079027,0.083252
1001,0.079092,0.083280
1002,0.079092,0.083309
1003,0.079092,0.083337
1004,0.079157,0.083365
1005,0.079157,0.083393
1006,0.079157,0.083422
1007,0.079190,0.083450
1008,0.079222,0.083478
1009,0.079320,0.083506
1010,0.079320,0.083534
1011,0.079320,0.083562
1012,0.079320,0.083590
1013,0.079320,0.083618
1014,0.079353,0.083647
1015,0.079353,0.083675
1016,0.079418,0.083703
1017,0.079418,0.083731
1018,0.079451,0.083759
1019,0.079484,0.083787
1020,0.079484,0.083815
1021,0.079516,0.083842
1022,0.079516,0.083870
1023,0.079582,0.083898
1024,0.079614,0.083926
1025,0.079647,0.083953
1026,0.079680,0.083981
1027,0.079680,0.084009
1028,0.079680,0.084037
1029,0.079712,0.084064
1030,0.079712,0.084092
1031,0.079712,0.084120
1032,0.079778,0.084147
1033,0.079810,0.084175
1034,0.079843,0.084202
1035,0.079875,0.084230
1036,0.079973,0.084258
1037,0.080039,0.084285
1038,0.080071,0.084312
1039,0.080104,0.084340
1040,0.080104,0.084367
1041,0.080104,0.084395
1042,0.080137,0.084422
1043,0.080202,0.084449
1044,0.080202,0.084477
1045,0.080333,0.084504
1046,0.080333,0.084531
1047,0.080365,0.084559
1048,0.080365,0.084586
1049,0.080398,0.084613
1050,0.080398,0.084641
1051,0.080398,0.084668
1052,0.080463,0.084695
1053,0.080463,0.084722
1054,0.080463,0.084750
1055,0.080496,0.084777
1056,0.080496,0.084804
1057,0.080496,0.084831
1058,0.080529,0.084858
1059,0.080561,0.084885
1060,0.080561,0.084912
1061,0.080561,0.084939
1062,0.080594,0.084966
1063,0.080594,0.084993
1064,0.080594,0.085020
1065,0.080692,0.085047
1066,0.080725,0.085074
1067,0.080725,0.085101
1068,0.080757,0.085128
1069,0.080757,0.085155
1070,0.080790,0.085182
1071,0.080823,0.085209
1072,0.080823,0.085236
1073,0.080855,0.085262
1074,0.080888,0.085289
1075,0.080888,0.085316
1076,0.080920,0.085343
1077,0.080920,0.085370
1078,0.080920,0.085397
1079,0.080920,0.085424
1080,0.080920,0.085450
1081,0.080920,0.085477
1082,0.080920,0.085504
1083,0.080986,0.085531
1084,0.080986,0.085557
1085,0.081018,0.085584
1086,0.081051,0.085611
1087,0.081084,0.085637
1088,0.081116,0.085664
1089,0.081116,0.085691
1090,0.081182,0.085717
1091,0.081182,0.085744
1092,0.081247,0.085771
1093,0.081312,0.085797
1094,0.081345,0.085824
1095,0.081410,0.085851
1096,0.081410,0.085877
1097,0.081541,0.085904
1098,0.081574,0.085930
1099,0.081574,0.085957
1100,0.081639,0.085983
1101,0.081639,0.086010
1102,0.081639,0.086036
1103,0.081639,0.086063
1104,0.081672,0.086089
1105,0.081704,0.086116
1106,0.081737,0.086142
1107,0.081737,0.086168
1108,0.081770,0.086195
1109,0.081770,0.086221
1110,0.081835,0.086248
1111,0.081933,0.086274
1112,0.081998,0.086300
1113,0.082031,0.086327
1114,0.082031,0.086353
1115,0.082064,0.086379
1116,0.082096,0.086406
1117,0.082096,0.086432
1118,0.082129,0.086458
1119,0.082162,0.086484
1120,0.082227,0.086511
1121,0.082260,0.086537
1122,0.082260,0.086563
1123,0.082325,0.086589
1124,0.082358,0.086615
1125,0.082423,0.086641
1126,0.082456,0.086668
1127,0.082488,0.086694
1128,0.082488,0.086720
1129,0.082521,0.086746
1130,0.082554,0.086772
1131,0.082586,0.086798
1132,0.082652,0.086824
1133,0.082652,0.086850
1134,0.082684,0.086876
1135,0.082684,0.086902
1136,0.082684,0.086928
1137,0.082750,0.086954
1138,0.082750,0.086980
1139,0.082782,0.087006
1140,0.082782,0.087032
1141,0.082880,0.087058
1142,0.082913,0.087084
1143,0.082913,0.087110
1144,0.082946,0.087136
1145,0.082946,0.087162
1146,0.083044,0.087188
1147,0.083044,0.087214
1148,0.083076,0.087239
1149,0.083076,0.087265
1150,0.083076,0.087291
1151,0.083109,0.087317
1152,0.083109,0.087342
1153,0.083174,0.087368
